,USD,GBP,EUR,CAD,CHF,SEK,DKK,NOK,AUD,NZD,ZAR,BHD,IDR(100),CNY,HKD,INR,PHP,SGD,KRW(100),THB,KWD,SAR,AED,MXN,TWD,Open000001.SS,High000001.SS,Low000001.SS,Adj Close000001.SS,Open^AORD,High^AORD,Low^AORD,Adj Close^AORD,Open^AXJO,High^AXJO,Low^AXJO,Adj Close^AXJO,Open^BFX,High^BFX,Low^BFX,Adj Close^BFX,Open^BSESN,High^BSESN,Low^BSESN,Adj Close^BSESN,Open^BVSP,High^BVSP,Low^BVSP,Adj Close^BVSP,Open^DJI,High^DJI,Low^DJI,Adj Close^DJI,Open^FCHI,High^FCHI,Low^FCHI,Adj Close^FCHI,Open^GDAXI,High^GDAXI,Low^GDAXI,Adj Close^GDAXI,Open^GSPC,High^GSPC,Low^GSPC,Adj Close^GSPC,Open^GSPTSE,High^GSPTSE,Low^GSPTSE,Adj Close^GSPTSE,Open^HSI,High^HSI,Low^HSI,Adj Close^HSI,Open^IPSA,High^IPSA,Low^IPSA,Adj Close^IPSA,Open^IXIC,High^IXIC,Low^IXIC,Adj Close^IXIC,Open^JKSE,High^JKSE,Low^JKSE,Adj Close^JKSE,Open^KS11,High^KS11,Low^KS11,Adj Close^KS11,Open^MERV,High^MERV,Low^MERV,Adj Close^MERV,Open^MXX,High^MXX,Low^MXX,Adj Close^MXX,Open^N100,High^N100,Low^N100,Adj Close^N100,Open^NYA,High^NYA,Low^NYA,Adj Close^NYA,Open^RUT,High^RUT,Low^RUT,Adj Close^RUT,Open^TWII,High^TWII,Low^TWII,Adj Close^TWII,Open^VIX,High^VIX,Low^VIX,Adj Close^VIX,Open^XAX,High^XAX,Low^XAX,Adj Close^XAX,Open,High,Low,Volume,Adj Close,answer
Adj Close^GDAXI,0.0633941193189829,0.08177316427470505,0.07245562988035059,0.10671888656955743,0.033505768123659206,0.09244800180898495,0.07161325496138224,0.08192735751878998,0.12347346859216717,0.11105658765870954,0.09793219073543678,0.0625660984834309,0.03070605580477903,0.06716303605551725,0.06434302440014641,0.05951603079045771,0.052240055468010055,0.10166242379932809,0.12706685422006733,0.06833965979666118,0.06355681540205278,0.06366607714295831,0.06442270336942979,0.13499652125136716,0.07261627733704792,-0.04791749504703363,-0.039317997337169217,-0.04271600031338361,-0.03614638063601243,0.1641106246282701,0.19183151754417063,0.19362350514554671,0.20535746080757447,0.16429228099441243,0.19343592006536808,0.19533683442814284,0.20744956714862026,0.5767678417182399,0.7533180275926974,0.7509880960966664,0.8626369513920857,0.11217012886321087,0.17192426043209158,0.17941320950451226,0.21901409212986864,0.10755899102607074,0.2764637971915584,0.3026928654491055,0.29464480279072697,0.16670495274878552,0.4391408554494439,0.41597895759086495,0.40593356304036676,0.479915293594573,0.7045753982625449,0.6996894251545577,0.8287312996064428,0.6991869378306158,0.8840472252141501,0.8837629161960977,1.0,0.19473652460504307,0.45129441012099636,0.4270478445833997,0.409327870976264,0.28556103247644926,0.3405872362434016,0.3522450473658027,0.3616152100046118,0.3297426288488324,0.35759839421792966,0.3605660235294878,0.3734260026166782,0.1016544954865662,0.2531395738585385,0.25267788627805854,0.323819387284625,0.3473830212317685,0.4564651304088632,0.44799241442644955,0.391581702922461,0.06744930331444368,0.11269331335065828,0.1145629649596547,0.15335500883318645,0.08393394118250981,0.11220735337468538,0.13068203428286887,0.14687398589764913,0.08638966638184752,0.23210354495765756,0.24573065296224006,0.2704522855350293,0.12736068127679023,0.35876055344978774,0.34244674994990304,0.37335789823244087,0.5964516991941076,0.78782421521047,0.7805350904770398,0.894799224291907,0.22822429527429697,0.4363894874444004,0.44527121906478345,0.4266265544811649,0.22889695265106938,0.4222719678586751,0.4020269657009835,0.36867267281613136,0.2598590423559796,0.2818677373399231,0.280024387685241,0.2984681706922779,-0.2581577114051663,-0.3375714992185809,-0.3434221286750338,-0.28415923640523294,0.16820842223607593,0.3421977237932156,0.1363116970746819,0.35675968014619525,0.11206657138883433,0.17333786828221812,0.18974090901832155,-0.0512692334053691,0.21666372687033159,-0.00036103500768261014
Open^GSPC,0.31007302055557573,0.38284849615318156,0.381097900528663,0.509260339053724,0.21611572822057426,0.4633950510912665,0.38178923303929463,0.4327598405926741,0.5634078079755157,0.525121313324354,0.4859704741416283,0.30644671170506804,0.26790512941415134,0.3163787246989487,0.31322517601109273,0.35878827896266957,0.3192361996619746,0.46734384535735424,0.4925791033140155,0.3534041035192401,0.30695550521713266,0.31234158185227817,0.3103845488066153,0.5555170623983346,0.3347113456819975,0.08355848997774143,0.06880456852911025,0.08163532084843289,0.06722282195683928,0.10179733108064733,0.10601926392004772,0.12645509831109522,0.11391393560487523,0.11105704051155334,0.1153035085229021,0.13606270485088998,0.12091730759888739,0.5737347862333574,0.48997248265587073,0.4876700496538726,0.2958250177663298,0.36842744767291,0.3352318666855869,0.35789552599508684,0.26222279273809534,0.5307949456052218,0.4114760583297643,0.3966541126639995,0.13110591912687145,0.9682801193122126,0.6202875788676516,0.6377637448247393,0.04308493560977671,0.676962244096488,0.5804906640749893,0.5852973448297805,0.3388267095532074,0.43566408695315295,0.3601250040481635,0.39038786700512534,0.19473652460504307,1.0,0.6436049148634062,0.6444274452481191,0.04471551266006646,0.6325293352047787,0.5925107487084961,0.5312736089836603,0.16126571284388674,0.43326346688259104,0.3620084220321852,0.39432069902331646,0.30732083862452814,0.4129904906195233,0.3686178602461413,0.3290032028353191,0.23553660877736518,0.7399107341113894,0.5218784662493005,0.5389238400791061,0.033217941542145954,0.24938347133305708,0.29394048812292894,0.3075485926187914,0.265784174187688,0.4501130010757908,0.3688200944618793,0.4049230564016638,0.27548317578114895,0.3866424029148905,0.3434484652641712,0.30217694216372165,0.16217911164045007,0.6357378781210383,0.481965541718588,0.47763645388617787,0.16989585530178192,0.6153323118286773,0.5165588666762755,0.5268368401570364,0.32848691751428,0.7964105598429315,0.5599049435770211,0.5604049324767302,0.07470235800173718,0.8692146285511002,0.5687573364700742,0.58579169599988,0.016125113160092804,0.2895721351509657,0.23866461898207855,0.26445859530813515,0.20603158093730323,-0.5459934950979429,-0.31022447344998205,-0.3575369486499322,-0.022147271040368333,0.7131523570261641,0.5401436436365881,0.1993242847452708,0.1415133898663988,0.6728180074617767,0.6304778800943797,0.6425005556304255,-0.09442564904289623,0.5272396168190233,0.023022972771226273
High^GSPC,0.20449290510692378,0.2628055880014505,0.25915749705907437,0.33599263441520993,0.14263351125892115,0.3136343459028876,0.25790548066771257,0.2916647197068712,0.37901847161245306,0.3558264877115925,0.3336874880345052,0.20112660905909385,0.14764121120507115,0.21122791181880304,0.20588855964377992,0.22130268437215658,0.20017806851554118,0.31358248746192935,0.34686686389416216,0.23214621475824124,0.20325263495348894,0.208520970188039,0.20402131788829395,0.3984196500805768,0.22229266939039918,0.04593932102056869,0.05122264591049266,0.05324095386733069,0.0587955266971989,0.0772775724162431,0.1144704656217712,0.12850056185624523,0.13504825047573454,0.08547271563309188,0.12346557927797239,0.13838636707154506,0.14412162667603778,0.4264600791703574,0.5252455546318308,0.4889134250012364,0.5369765646327637,0.2661129647996115,0.30935038970329,0.3359497418184042,0.32468266339270063,0.30234146517785027,0.5090724830452868,0.44508055870821445,0.40917298950495623,0.5899097926895178,0.9633811839674984,0.6933356792575306,0.5877763357649616,0.495093756070533,0.6454280427531252,0.5981246191526219,0.6445770277134489,0.2987233528874282,0.4289069942199134,0.4105781374051207,0.45129441012099636,0.6436049148634062,1.0,0.7186196352779396,0.5955658500433038,0.5832442457848779,0.7203912477447064,0.5670018196851622,0.5340325059887686,0.2899995501882188,0.2918287214777793,0.3121207624937461,0.30965057788435374,0.2521519955080098,0.4404138266181214,0.37301775312971963,0.4447393371573608,0.7288311027357748,0.8965067507275214,0.7198384788128565,0.5561281394414747,0.18967666292182142,0.244950564660177,0.25481199045997344,0.27311674120909807,0.28245616160380527,0.28554594404881617,0.31513390935513874,0.28170219412228037,0.24537010138731224,0.41292899113702775,0.3597528702433079,0.36397811952292486,0.3838373368627915,0.653195375856235,0.5237441850577829,0.5160434446980952,0.4722633115235418,0.5913417862097845,0.5551377272206363,0.6036778351150739,0.5895130222408099,0.8904155203222561,0.7025178052305638,0.6105010245961706,0.6191948487914707,0.8692798758613455,0.677908366649029,0.5227180108487501,0.20562269639174935,0.19884647734355188,0.21094711479108202,0.20908326189834706,-0.5532130714049192,-0.4961075905646778,-0.648888351644896,-0.36750333966317716,0.47455876590719465,0.6972579669500728,0.1879182795567239,0.5277451522383648,0.3979712416429928,0.44684098344586376,0.4592886206397528,-0.12521621299878283,0.4522743013249504,0.006759609512070731
Low^GSPC,0.18669641266016285,0.253801054035003,0.2607748740220397,0.3306832204919248,0.14328107424890024,0.3027997145078575,0.2597993486065715,0.26577841990177015,0.37211030851621146,0.33666928428262155,0.3180442127077201,0.18461273646436413,0.16036026201055212,0.19461152747347046,0.18722117137402752,0.20829471700914517,0.18042180159696672,0.3105250869972829,0.37209895553478833,0.22503900967024293,0.17475768378417256,0.19252127892004578,0.18675282859079265,0.3770506782275305,0.19401048708654126,0.04126554108314097,0.042043851822498784,0.0525200383114753,0.05029976267162687,0.07195422973680167,0.10219699907428968,0.13113995905302964,0.13737603542709972,0.0802500062471093,0.1126202076654922,0.14202047795996386,0.14807569671088439,0.41034312655907657,0.4641775281060787,0.5318816088103815,0.5359235552695768,0.24795349979227568,0.29218088204116544,0.3300780602300018,0.306730590109806,0.3019849772872541,0.43242846271709484,0.5557605291624503,0.4239034084894333,0.5956769690391741,0.6774119030565844,0.972500671964201,0.5877637888434364,0.4774497860449673,0.5637708511439773,0.6598053372178609,0.6481188500223339,0.2898405177135499,0.3617539482863,0.45520915388879063,0.4270478445833997,0.6444274452481191,0.7186196352779396,1.0,0.6063964712420887,0.5574561067637548,0.5971356968451482,0.7257238163152363,0.5778448492899444,0.29871457932193696,0.2865807094145028,0.3231841227692316,0.29639206163315707,0.22354947664074024,0.3773070074901644,0.4342532042424453,0.48170482190233915,0.7164185412855,0.7028026334363764,0.9113552338886283,0.5568952212433,0.15085367363695468,0.22359045647451464,0.237892235616294,0.2622111095098539,0.2733842432603032,0.2738565607644752,0.3125037314347471,0.2737321242360553,0.20791848746363756,0.3420847174130493,0.43097159525539336,0.39368004222829917,0.3783088147068893,0.5162752899860438,0.650475639217274,0.5143602181274906,0.4614466358041637,0.5194430563818528,0.6110571552473796,0.6070652617707405,0.55891234085396,0.6610506303674406,0.9227536339729527,0.6323821842604295,0.6341952525635758,0.6703943566966613,0.9011625341209192,0.5317256110786162,0.18572788355942768,0.17802790733846122,0.20287642268059233,0.19698731392249977,-0.5000758316991433,-0.6791412820134286,-0.5472112205176461,-0.4900036248547036,0.46088726624345466,0.5668194184157271,0.26414599930842547,0.5661666362871621,0.3985185395486132,0.42430606483554295,0.4546403239223796,-0.0921707830947492,0.4320256845901185,9.975220061742045e-05
Adj Close^GSPC,0.024996915462871253,0.053689984924451366,0.051087239466173835,0.049653668358163344,0.02818192836838298,0.051105368809846854,0.04859791258536487,0.04518433918095194,0.06290532840807082,0.061218721177212186,0.05769414771218003,0.02541598841184419,-0.006784637420635874,0.030540453923611283,0.024132875390733426,0.024269573507926055,0.01913314472910021,0.05958707753512694,0.11026616502061756,0.033264386298890614,0.019047243964719535,0.03057698631300837,0.023981844737695122,0.07925949491844154,0.035893942472412725,-0.010541207702225094,-0.0009411255345838497,-0.0036177251902566425,0.007534088584087582,0.022369151657113468,0.07368139668742645,0.08403272518295749,0.10601494376774145,0.02660097819398351,0.0808267439430978,0.09133402073076101,0.11510459502587789,0.11455245605671695,0.2543984211751801,0.2845491715374531,0.45472006562808454,0.05477006894569938,0.1319944323336287,0.1496309188742388,0.19277181457304302,-0.006853736109266261,0.29089671828297425,0.32882470644031314,0.5468089358015067,0.009630764054808947,0.5694530188530257,0.5723478584150841,0.9779398213138184,0.12567421152108965,0.31604959396255916,0.3508546402453014,0.5398457355695346,0.0936623425794439,0.23128334915399817,0.2640700333020763,0.409327870976264,0.04471551266006646,0.5955658500433038,0.6063964712420887,1.0,0.20826901876157217,0.36997312647570324,0.40957479984528183,0.750949169717053,0.04268068551577711,0.08624372486014066,0.10196649383862005,0.1556529107524519,0.019887643031324613,0.25399174904338445,0.26533032600904766,0.470805070243075,0.28855747937018533,0.6235782335605954,0.6271754355125129,0.9415270274878405,0.03468946960791546,0.0682114823356902,0.07017541806148356,0.12595918484019442,0.014060629320934702,0.06742588779854411,0.08815506368001008,0.13654059289826254,-0.004332836842860377,0.20852044193444427,0.2750686959609249,0.42935965684784166,0.027534282922624723,0.38636486654050706,0.3938244551336096,0.6588592545037921,0.1490155166991199,0.30760922057135376,0.34118669774406024,0.5001915122277355,0.14948153528094987,0.5911565745583506,0.6407824386316967,0.9801289856207536,0.11409234880581397,0.5583337619767438,0.5740531375364427,0.9043788417792488,0.02949568676129529,0.05113175761261799,0.05246581436756422,0.08561530381880893,-0.22384437569359145,-0.5245335064388891,-0.5029561148405624,-0.7186877276462327,0.05214651924579684,0.39890097396378393,0.12072943661832468,0.765651470747301,0.02644143275038815,0.09480549147417858,0.10638610951440872,-0.05267137333315336,0.1843748680072913,-0.043066253686814854
Open^GSPTSE,0.1535253275899467,0.24982513569629136,0.23418184516126672,0.3155215290323817,0.13647630185281617,0.2955161070867151,0.23564798229168452,0.27317151650455684,0.36679615184850417,0.32454019178713656,0.31397623663825147,0.14888217668259426,0.14947063435148206,0.16334552699431168,0.15719128393323134,0.1957511190503247,0.17636034144415527,0.28155398398733494,0.3478393652327069,0.21319432912618058,0.15045869483501303,0.16492170259864597,0.15442636572963753,0.3852583512209909,0.17510309578852695,0.055404160928803216,0.060162119877083566,0.0659925368961936,0.06909065233983491,0.10534328044998442,0.11499898761021493,0.14379691379097514,0.1453385178129166,0.1133472286592662,0.1244213140658669,0.15193387125870889,0.15199698258160763,0.4708638248709782,0.49027861041239,0.4798552394926748,0.3812342267274127,0.28339870723910593,0.3408906633170563,0.3776273250549323,0.37008290608928407,0.40887099380057407,0.47567638016490904,0.4850619820327432,0.27336703911395505,0.5539066656216671,0.5405154909506426,0.53725021026653,0.20777563072478325,0.5342125645487796,0.5605077614141054,0.5859604080910099,0.44015757714990056,0.3247296576824223,0.3642543714103004,0.4012725316523782,0.28556103247644926,0.6325293352047787,0.5832442457848779,0.5574561067637548,0.20826901876157217,1.0,0.8002476012110087,0.6973196479626056,0.35480081450200135,0.3331151487276674,0.3373277067038298,0.35838413039007233,0.354887808208388,0.3118312934408855,0.4226800814367011,0.4010648910836678,0.3553831465913507,0.7120841105685628,0.5297343234676076,0.5155259010961338,0.1704566199932611,0.18839902392195249,0.2738249599650131,0.30187064699743554,0.3262499652361189,0.2931423512094148,0.30565455954450166,0.354018905995815,0.32664815976162437,0.3190815012741565,0.37977807893789595,0.3640919480324372,0.24901535467738328,0.4624798858924322,0.520838120797123,0.5150116353706935,0.3014509807311385,0.5063685778864814,0.5203096696078081,0.548765530570825,0.42383722595378565,0.546849249941817,0.5609604247993263,0.5549296429821221,0.2597307491360653,0.6743637223217961,0.5511612349728425,0.5229147236127943,0.15119077775336376,0.21152366502101907,0.2079065505560416,0.2347355668336628,0.23031417781975144,-0.4747296953038751,-0.34068861906096387,-0.38480136244751817,-0.14904644028516734,0.5426765652372669,0.608042542511677,0.19925780587021338,0.32147486345535237,0.3935262997858735,0.45809133573343525,0.49471477374700884,-0.11215819400608829,0.4803945809986429,0.017653173090294697
High^GSPTSE,0.1721346987150689,0.27556570046283935,0.2582607941671145,0.331098710714274,0.1678584065676106,0.32384640773186296,0.2577831308721802,0.30614047126151583,0.4018047012906092,0.3571250029638675,0.35433661852088527,0.16833717996542197,0.16205934858515428,0.17944945170216553,0.17557808627432459,0.21194866009758737,0.19317400845968097,0.3033045394699158,0.35877364479084906,0.2214472252190393,0.17546737329085785,0.17951143853621832,0.17278871728646467,0.38663609383174147,0.19604544511391217,0.04418709213561148,0.04843606998730137,0.05319500954526579,0.057891556059012514,0.09431336261279151,0.11845659213652283,0.1366915077459613,0.1460220931002428,0.10236332098291234,0.12715936160732905,0.1456028731437434,0.15379192610486517,0.4312803009122113,0.48883064955786043,0.45841200292150275,0.4506280099860797,0.2865145755562393,0.3332946436015172,0.3567340277328433,0.3450696988249443,0.3696353144171751,0.5255261450920837,0.4836744443275013,0.38469270550019,0.5300191330495017,0.6754455695099889,0.5664641995679189,0.35610241356960964,0.48229950094824686,0.567362459728884,0.5525173093339601,0.5240096532740616,0.3002211940188033,0.36269674796030343,0.371254755439377,0.3405872362434016,0.5925107487084961,0.7203912477447064,0.5971356968451482,0.36997312647570324,0.8002476012110087,1.0,0.697958415836941,0.5989566542726507,0.30024621107819083,0.30400396602377533,0.3233434636701956,0.31576079804647106,0.2918621943010428,0.4495321445858596,0.38280398596939264,0.41806275411427773,0.6395505459818778,0.642196096365665,0.574275996257773,0.3350141437230119,0.19934603461419445,0.27023825064815593,0.27821423212773383,0.30079875402910383,0.28588441558080846,0.29549090065701444,0.3266709922779011,0.29952066623802126,0.30910253439780133,0.4435345230205335,0.37931282845167374,0.3345987128033733,0.4226917183976514,0.5823923848025802,0.5104524213545609,0.4149059133516971,0.458658831248941,0.5246995909644574,0.5172428001872469,0.4974583552099408,0.5730502509884222,0.7186364959065897,0.6154526564794239,0.42279936277358177,0.6051617469266285,0.6671945184718636,0.570473106273348,0.32144581584819476,0.20479127261644844,0.19805868048035635,0.2184902972884458,0.2135618541402629,-0.45679729906766947,-0.38867792249983263,-0.4829273552035254,-0.24711850073358516,0.5528955524784055,0.7148785731512758,0.21138533891453498,0.4581399710440998,0.397309608926376,0.4409678790555798,0.4569634640850612,-0.12047176542074071,0.4416926670925376,0.01386247000563784
Low^GSPTSE,0.12827823245024675,0.22362482596907468,0.24139487023234013,0.2820639982331851,0.13568750070187816,0.28846711266831515,0.24136031886928908,0.25790599488287647,0.33392320438516515,0.2976753108891245,0.298758334733597,0.12621065736346443,0.13016816717522872,0.13522312682911133,0.1325599335773465,0.1662952068023333,0.14246992628665522,0.25686067749001995,0.2705374219976766,0.18545885701221598,0.12344786277292918,0.12765241529836188,0.12941083898283195,0.30319451789362334,0.14750387983338784,0.033792025924073626,0.041011392326895345,0.05397245043714897,0.05699427771720221,0.08912464814075094,0.10760406466772382,0.13314511495017387,0.1355027406760032,0.09742267067182374,0.11697129561252827,0.14261161583268325,0.1436514050017086,0.3703887873965281,0.4127477874641803,0.4900535232336675,0.4677554492110755,0.23292338928507103,0.2862911017191971,0.3403238263679878,0.3241583375322713,0.33700442237364264,0.4199567136572176,0.5538869873521415,0.3862397337301669,0.4823516411432995,0.5173545346228736,0.6930846199063844,0.38657914865741483,0.44195186309916606,0.5037359260114744,0.5848262689926979,0.5404223609669278,0.2847346578061014,0.3216055038018431,0.40101421549344984,0.3522450473658027,0.5312736089836603,0.5670018196851622,0.7257238163152363,0.40957479984528183,0.6973196479626056,0.697958415836941,1.0,0.6449174178928894,0.2743298776099467,0.27304686097592384,0.30315766687023504,0.2951458033753011,0.23541668980999178,0.3461338228352958,0.415240646415903,0.4343541187820671,0.5827879070651604,0.5386034254508036,0.6700665927350604,0.3745986770151895,0.14857704875841307,0.22095813874965625,0.2591678165346,0.27759268858283664,0.249810006627296,0.2504657658127437,0.2915771970776894,0.2641385857216831,0.27695346197010706,0.3727500845415311,0.45794072420500964,0.3747278049089361,0.3805074651255983,0.4542935683964692,0.6048782570600837,0.4457606474828601,0.42294839333988576,0.46466688982413323,0.544089360754386,0.5116295338132871,0.5008165479739927,0.556907194219392,0.7407787768681553,0.4715111370682239,0.5422143527396074,0.5530100307669683,0.6831113850116118,0.37500322975788425,0.16267194133344884,0.16291682741646746,0.18978616058641273,0.19052941096752912,-0.44198521413219916,-0.532546304892191,-0.44870010169659374,-0.36842068778220455,0.4819326947086934,0.5670307664948528,0.23966649060407666,0.5022364987443694,0.36249493604042543,0.41183302632963625,0.4282997299353995,-0.061652956912178154,0.42062690069146197,0.005349480201558406
Adj Close^GSPTSE,0.06721125216060878,0.11108058728497747,0.1265785523355342,0.12684955708347162,0.08948200338639078,0.12918722791131967,0.12212420348584943,0.11262303445594198,0.16427209399579656,0.1417357863007962,0.15588072971804773,0.06553562709192703,0.04611556785983535,0.0732282953410301,0.06849197270109701,0.0668362490774222,0.06426175383930478,0.13305488715621122,0.17025234707589826,0.08409106066186432,0.063708917047713,0.07156713719408941,0.06740898287627306,0.1540677840649044,0.07606910024117627,0.003772046450609554,0.01737516315266212,0.020924410228440566,0.03508453607434245,0.0501813161784005,0.095167160505116,0.11236628695411467,0.1346520926819353,0.0558214931358438,0.10479789087356896,0.12052549137351852,0.14335907987030666,0.18919928954640888,0.2875076655975011,0.32026223738129744,0.4418276709030336,0.10335538069696701,0.17177603657727522,0.2146650690903061,0.23824775574028487,0.07311100667054873,0.3455903861726987,0.4066016545100603,0.5423595936030261,0.12537471652113366,0.49345509673960003,0.532289595299216,0.7122555491221602,0.20763931299374605,0.3469725184635812,0.38742204703155725,0.5180009839976772,0.13830215243814245,0.22875838795798215,0.2746033748345426,0.3616152100046118,0.16126571284388674,0.5340325059887686,0.5778448492899444,0.750949169717053,0.35480081450200135,0.5989566542726507,0.6449174178928894,1.0,0.08714656925959342,0.1322631647698706,0.15809462659156678,0.19899608364025997,0.07293095422561081,0.2882561099798667,0.3098738408889697,0.4869317302739505,0.3410811514224517,0.5413190713162468,0.5737184876642615,0.6952488202688895,0.05248769274827192,0.0979864347996327,0.10581233661655783,0.1604026403885129,0.06809187305672779,0.11896280336731306,0.13163937613236318,0.17046278428872988,0.0741049435555668,0.2838841180661538,0.35246687360391454,0.45789444362783477,0.10036513210722534,0.39525565688088676,0.4391885263182562,0.6074580987093813,0.2107851462076172,0.32661415026924817,0.36878493392023565,0.4843919282112512,0.21396682508305967,0.5528068389321972,0.6276205573406993,0.7982269391672117,0.21495401626530536,0.5181405328227137,0.5678949544634043,0.7016812129927139,0.05996936395288405,0.07594283172168004,0.08278420563843314,0.11376377175165973,-0.24785434595377454,-0.4496946147021354,-0.44667263913982785,-0.5404896282874969,0.1638718822060469,0.47985395534909375,0.16089139154144041,0.7388549867237783,0.12080951534357058,0.19143658005244543,0.19119085485804474,-0.055887305943387276,0.2605550100612882,-0.01583630808112636
Open^HSI,0.21207820385143952,0.2657048014098258,0.2655392243999477,0.3245544177472953,0.17049309590252612,0.313049333487412,0.26456273188236035,0.3018205906950886,0.3730706147510367,0.35838275259699526,0.3103837487598866,0.21080596116055184,0.1963583328078462,0.21677022385672895,0.21500957963500478,0.2636776184086644,0.23412506183919765,0.31772172948593114,0.3557829815632331,0.2461719527428082,0.21642587838408273,0.21354914926443447,0.21210169671043524,0.3405658225283031,0.23580726604678617,0.09250748541782089,0.07191759508497268,0.08262667748179452,0.0543654846225629,0.05152703458058207,0.051513526685822306,0.062001192550567914,0.05030202948484968,0.051508673302757,0.05195118951399826,0.06297326943122515,0.050105346268281774,0.4902007182339497,0.4598569853739852,0.4366672535208916,0.33728113962986067,0.3898880587658844,0.3752209279136087,0.3706421980587872,0.2946791378698866,0.3886028764964375,0.31654183943801595,0.31394499728116115,0.16211521941209456,0.41848527850332035,0.2693761083675238,0.2941007795910239,0.03637331799946349,0.48120719578780285,0.4481259785703811,0.433547072627902,0.313317102373337,0.4387144100130434,0.41641123934721813,0.41439967719160903,0.3297426288488324,0.43326346688259104,0.2899995501882188,0.29871457932193696,0.04268068551577711,0.3331151487276674,0.30024621107819083,0.2743298776099467,0.08714656925959342,1.0,0.9278441093737684,0.9231507125124893,0.8098471045654121,0.26994239524858,0.2455510391599906,0.21777282747375662,0.1720268582052527,0.3117553392033485,0.23414759173807376,0.24606152628995778,0.038010583151761965,0.20863518058223002,0.2297047999071319,0.2225532137281219,0.17725521113035744,0.4146936961123833,0.3896546095669534,0.4012633460121066,0.3152823994880423,0.2569990141738502,0.2514895132306925,0.21397746791486655,0.13568579842692677,0.3854732878184658,0.2971697371586249,0.30303835398896756,0.13833956839277692,0.4925275573429371,0.45681510649694707,0.4447637106744069,0.3435401533945589,0.38546020530729264,0.28180084916331105,0.30266532024250453,0.06759234419105047,0.3850244023761353,0.265518444699178,0.2733096898687246,0.03406378379412836,0.38470092390533545,0.36571593505386296,0.3745194477310729,0.3358035498489702,-0.22808736741328375,-0.13271525916455298,-0.15507675902116913,-0.017275427701462155,0.34658069295832594,0.2713290723840785,0.09616234367328935,0.09402379030144632,0.41005659006265693,0.3943098303026917,0.40251657580837735,-0.05563471383235084,0.31402325142752224,-0.0009221224816431541
High^HSI,0.15882453328418714,0.20390496323945306,0.20762984943133106,0.2570485151337378,0.1258336657718143,0.24880181605790022,0.20544619817922602,0.23509108569234094,0.2948989592849579,0.286833611511776,0.24810922986038159,0.15587586491839286,0.15291863043982776,0.16105843233496925,0.16188622295999835,0.19874167492060502,0.17344500633490811,0.24399042402773533,0.27606281217071943,0.1923013052807824,0.1671734273730005,0.160137329621573,0.1581879297541228,0.2743351447531838,0.17407364289739086,0.055664168339436805,0.06249592384883706,0.0654438279461075,0.06744503211619934,0.06248710771995857,0.06753099399977106,0.0764928628541769,0.07523932277153739,0.06152325373238699,0.06748202451474197,0.07625672650763762,0.07494928906604391,0.4896597148678236,0.47466988971432816,0.4481021404422747,0.3631157000506306,0.35807312909645783,0.39183390316535444,0.38134320916145614,0.3431479955713359,0.3357357179746274,0.33515995548359456,0.3126459342104,0.19916718963220362,0.33797597953388137,0.27240146031530454,0.2794199658903778,0.0816563354632567,0.48879595809876025,0.4623104631670058,0.4455497283715956,0.3378321683734952,0.43850220458353445,0.43507930364000347,0.43071269411039176,0.35759839421792966,0.3620084220321852,0.2918287214777793,0.2865807094145028,0.08624372486014066,0.3373277067038298,0.30400396602377533,0.27304686097592384,0.1322631647698706,0.9278441093737684,1.0,0.9379842955016305,0.9266225851667207,0.24013577072808337,0.2490961437569968,0.2304661456858634,0.19463294436271736,0.325668598726609,0.2537630583862832,0.25738861836393745,0.07861437703776293,0.15230983526500755,0.20696929972721959,0.1955656165553883,0.19331186695776853,0.3427799942736728,0.37749453424993146,0.3763151293398931,0.3690586326317682,0.2266621198501568,0.25379246718626947,0.2135469496001695,0.1544768246212877,0.3300133764298703,0.3140233518603016,0.3070827722957075,0.17878711219932406,0.5049223087305297,0.4757138995422135,0.46215552300215185,0.36716785697566673,0.3213364738739822,0.28732948724658947,0.29160753264059835,0.11473409994504354,0.34673164400160655,0.2733064396452457,0.26670141545089243,0.07097555029712069,0.348656143505098,0.37238473271804023,0.3702052945375777,0.38256710727104387,-0.23102712209390652,-0.14909854596144376,-0.16308620807114965,-0.03666348437342971,0.283839913669514,0.2792412207357218,0.08902982511058663,0.1317077238563393,0.30849176123837324,0.37120107007185915,0.34614009154168807,-0.05620861031371333,0.34803550885844475,-0.002553146700965979
